dataset,idx,variant_id,transform,target,validation_note,semantic_decision,syntax_risk,audit_rationale,changed,line_count,char_count,code_hash
bigvul,bigvul-dd3b6fe574edad231c01c78e4647a74c38dc4178-1891-after,bigvul-dd3b6fe574edad231c01c78e4647a74c38dc4178-1891-after__blank_line_expansion,blank_line_expansion,0,blank lines inserted after semicolons,preserved,low,Adds whitespace after semicolon-terminated statements; no token-level control or data dependency is introduced.,True,24,636,dbaa2380927d
bigvul,bigvul-8f0b86c2fc77fca1508d81314f864011abe25f04-1460-after,bigvul-8f0b86c2fc77fca1508d81314f864011abe25f04-1460-after__blank_line_expansion,blank_line_expansion,0,blank lines inserted after semicolons,preserved,low,Adds whitespace after semicolon-terminated statements; no token-level control or data dependency is introduced.,True,25,695,a10feda1fbce
bigvul,bigvul-2ad6b02cbf13d8f9dce50340e966ba413cb66b1c-557-after,bigvul-2ad6b02cbf13d8f9dce50340e966ba413cb66b1c-557-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,2,30,a86b45cdf5f6
bigvul,bigvul-ae66a48d272b1fdc8bf475b107ae11d95edc91f9-2080-after,bigvul-ae66a48d272b1fdc8bf475b107ae11d95edc91f9-2080-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,8,228,2035a135e117
bigvul,bigvul-e248db02fbab2ee9162940bc19f087fd7d96cb9d-1187-after,bigvul-e248db02fbab2ee9162940bc19f087fd7d96cb9d-1187-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,115,3188,cea256e8b51e
bigvul,bigvul-5cfe3023574666663d970ce48cdbc8ed15ce61d9-2674-after,bigvul-5cfe3023574666663d970ce48cdbc8ed15ce61d9-2674-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,4,91,5cac5b3a9de1
bigvul,bigvul-ee7579229ff7e9e5ae28bf53aea069251499d7da-1013-after,bigvul-ee7579229ff7e9e5ae28bf53aea069251499d7da-1013-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,17,708,c8b352fbf102
bigvul,bigvul-df5b1e1f88e013bc96107cc52c4a4f33a8238444-142-after,bigvul-df5b1e1f88e013bc96107cc52c4a4f33a8238444-142-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,24,763,bf7542815f68
bigvul,bigvul-c442b3eda2f1fdd4d1d4864c34c43cbaf223acae-1033-after,bigvul-c442b3eda2f1fdd4d1d4864c34c43cbaf223acae-1033-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,15,419,c28cbaf32f5f
bigvul,bigvul-d0947db40187f4708c58e64cbd6013faf9eddeed-2221-after,bigvul-d0947db40187f4708c58e64cbd6013faf9eddeed-2221-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,265,7254,43ee372abc0b
bigvul,bigvul-a7a44ba55cb4f884c6bc9ceac90072dea38e66d0-284-after,bigvul-a7a44ba55cb4f884c6bc9ceac90072dea38e66d0-284-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,7,118,0a5e98961b48
bigvul,bigvul-c4a4dfb26615b5ef5e9dcc730ef43f70ce9202e2-620-after,bigvul-c4a4dfb26615b5ef5e9dcc730ef43f70ce9202e2-620-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,10,421,558c634bca3b
bigvul,bigvul-5bb223676defeba9c44a5ce42460c86e24561e73-1130-after,bigvul-5bb223676defeba9c44a5ce42460c86e24561e73-1130-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,23,976,600b89940ea2
bigvul,bigvul-fc80ab45621bd966f70594c0b7393ec005a94007-2360-after,bigvul-fc80ab45621bd966f70594c0b7393ec005a94007-2360-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,161,2940,206dfb13a82d
bigvul,bigvul-7f48b71cb22bb2fc9fcec2013e9eaff55381a43d-2244-after,bigvul-7f48b71cb22bb2fc9fcec2013e9eaff55381a43d-2244-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,8,221,ce123884fc7a
bigvul,bigvul-10c7ed8f076afd290fccf283d8bc416959722ca3-2677-after,bigvul-10c7ed8f076afd290fccf283d8bc416959722ca3-2677-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,6,150,5e4b425799de
bigvul,bigvul-db5523bcb7e0419955172709c241a188ab94e8e0-2325-after,bigvul-db5523bcb7e0419955172709c241a188ab94e8e0-2325-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,13,639,72dee921d861
bigvul,bigvul-a9cbaa7a40e2b2723cfc2f266c42f4980038a949-1336-after,bigvul-a9cbaa7a40e2b2723cfc2f266c42f4980038a949-1336-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,6,225,a23927838416
bigvul,bigvul-36b04932bb93cc3269279282686b439a17a89920-554-after,bigvul-36b04932bb93cc3269279282686b439a17a89920-554-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,6,64,4ec42d345c7f
bigvul,bigvul-d27468a832d5316884bd02f459cbf493697fd7e1-992-before,bigvul-d27468a832d5316884bd02f459cbf493697fd7e1-992-before__brace_line_shift,brace_line_shift,1,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,16,475,3e3680f9dded
bigvul,bigvul-643f0fcf3b8ab09a68f0ecd2aa37aafeda3e63ef-2844-after,bigvul-643f0fcf3b8ab09a68f0ecd2aa37aafeda3e63ef-2844-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,29,878,31075a335933
bigvul,bigvul-0b694217046d6b2bfa5814676e8615c18e6a45ff-1337-after,bigvul-0b694217046d6b2bfa5814676e8615c18e6a45ff-1337-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,9,251,daa6f5bfe528
bigvul,bigvul-454434f6100cb6a529652a25b5fc181caa7c7f32-2529-after,bigvul-454434f6100cb6a529652a25b5fc181caa7c7f32-2529-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,58,2128,a566248a8647
bigvul,bigvul-ef97ce340c462d5212336f09bf8075d1cb10faa4-106-after,bigvul-ef97ce340c462d5212336f09bf8075d1cb10faa4-106-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,13,436,a56a3b62430e
bigvul,bigvul-9ad7483d8e7c20e9f1a5a08d00150fb51899f14c-2606-after,bigvul-9ad7483d8e7c20e9f1a5a08d00150fb51899f14c-2606-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,9,337,4dd1a9ba68b8
bigvul,bigvul-ee70db46f81afa582c96b887b73bcd2a86feda00-2573-after,bigvul-ee70db46f81afa582c96b887b73bcd2a86feda00-2573-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,17,453,e287abe21f9a
bigvul,bigvul-1b53cf9815bb4744958d41f3795d5d5a1d365e2d-2557-after,bigvul-1b53cf9815bb4744958d41f3795d5d5a1d365e2d-2557-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,15,299,d3900595caca
bigvul,bigvul-e34e01b1b0987e418bc22e3ef1cf2e4ecaead264-2478-after,bigvul-e34e01b1b0987e418bc22e3ef1cf2e4ecaead264-2478-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,5,164,84e072cf382a
bigvul,bigvul-0bb5ced60304da7f61478ffd359e7ba65d72f181-2470-after,bigvul-0bb5ced60304da7f61478ffd359e7ba65d72f181-2470-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,18,476,0f5bd37da528
bigvul,bigvul-116d0963cadfbf55ef2ec3d13781987c4d80517a-1879-after,bigvul-116d0963cadfbf55ef2ec3d13781987c4d80517a-1879-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,41,1388,2bc40326c871
bigvul,bigvul-a18788b14db60ae3673f932249cd02d33a227c4e-2048-after,bigvul-a18788b14db60ae3673f932249cd02d33a227c4e-2048-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,233,5728,ac0058be39c3
bigvul,bigvul-8eb1367ca44e772963e704a700ef72ae2e12babd-248-after,bigvul-8eb1367ca44e772963e704a700ef72ae2e12babd-248-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,22,689,103603c44672
bigvul,bigvul-1cbd25ca15383394ffa9ee8601c5de4c0f2f90e1-1918-after,bigvul-1cbd25ca15383394ffa9ee8601c5de4c0f2f90e1-1918-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,21,697,dc91820bcdce
bigvul,bigvul-87a082c5137a63dedb3fe5b1f48f75dcd1fd780c-2162-after,bigvul-87a082c5137a63dedb3fe5b1f48f75dcd1fd780c-2162-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,20,370,2c104a13de41
bigvul,bigvul-16c719e0e275d2ee5d5c69e4962b744bcaf0fe40-2298-after,bigvul-16c719e0e275d2ee5d5c69e4962b744bcaf0fe40-2298-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,9,288,2abd2a2cce1d
bigvul,bigvul-1eefa26e1795192c5a347a1e1e7a99e88c47f9c4-386-after,bigvul-1eefa26e1795192c5a347a1e1e7a99e88c47f9c4-386-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,5,152,40a4877d155c
bigvul,bigvul-52b1526443c1f433087928291d1c3d37a5600515-2474-after,bigvul-52b1526443c1f433087928291d1c3d37a5600515-2474-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,15,272,a1092000d3fe
bigvul,bigvul-e853106b58d6b4b0467dbd6436c9bb1cfbd372cf-229-after,bigvul-e853106b58d6b4b0467dbd6436c9bb1cfbd372cf-229-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,4,104,c20c634c5c16
bigvul,bigvul-248a92c21c20c14b5983680c50e1d8b73fc79a2f-1963-after,bigvul-248a92c21c20c14b5983680c50e1d8b73fc79a2f-1963-after__brace_line_shift,brace_line_shift,0,first function opening brace shifted,preserved,low,Moves the first opening brace to a conventional layout without changing statement order.,True,2,79,a28820ac19b6
